iteration,current_bet_freq_QdQc,average_bet_freq_QdQc,current_bet_freq_QsQh,average_bet_freq_QsQh,current_bet_freq_QsQc,average_bet_freq_QsQc,current_bet_freq_QhQd,average_bet_freq_QhQd,current_bet_freq_QhQc,average_bet_freq_QhQc,current_bet_freq_QsQd,average_bet_freq_QsQd
889,0.243716,0.279620,0.243716,0.279620,0.243716,0.279620,0.243716,0.279620,0.243716,0.279620,0.243716,0.279620
890,0.217004,0.279451,0.217004,0.279451,0.217004,0.279451,0.217004,0.279451,0.217004,0.279451,0.217004,0.279451
891,0.217004,0.279451,0.217004,0.279451,0.217004,0.279451,0.217004,0.279451,0.217004,0.279451,0.217004,0.279451
892,0.192225,0.279219,0.192225,0.279219,0.192225,0.279219,0.192225,0.279219,0.192225,0.279219,0.192225,0.279219
893,0.192225,0.279219,0.192225,0.279219,0.192225,0.279219,0.192225,0.279219,0.192225,0.279219,0.192225,0.279219
894,0.170302,0.278927,0.170302,0.278927,0.170302,0.278927,0.170302,0.278927,0.170302,0.278927,0.170302,0.278927
895,0.170302,0.278927,0.170302,0.278927,0.170302,0.278927,0.170302,0.278927,0.170302,0.278927,0.170302,0.278927
896,0.152297,0.278585,0.152297,0.278585,0.152297,0.278585,0.152297,0.278585,0.152297,0.278585,0.152297,0.278585
897,0.152297,0.278585,0.152297,0.278585,0.152297,0.278585,0.152297,0.278585,0.152297,0.278585,0.152297,0.278585
898,0.139285,0.278202,0.139285,0.278202,0.139285,0.278202,0.139285,0.278202,0.139285,0.278202,0.139285,0.278202
899,0.139285,0.278202,0.139285,0.278202,0.139285,0.278202,0.139285,0.278202,0.139285,0.278202,0.139285,0.278202
900,0.132176,0.277791,0.132176,0.277791,0.132176,0.277791,0.132176,0.277791,0.132176,0.277791,0.132176,0.277791
901,0.132176,0.277791,0.132176,0.277791,0.132176,0.277791,0.132176,0.277791,0.132176,0.277791,0.132176,0.277791
902,0.131529,0.277368,0.131529,0.277368,0.131529,0.277368,0.131529,0.277368,0.131529,0.277368,0.131529,0.277368
903,0.131529,0.277368,0.131529,0.277368,0.131529,0.277368,0.131529,0.277368,0.131529,0.277368,0.131529,0.277368
904,0.137406,0.276950,0.137406,0.276950,0.137406,0.276950,0.137406,0.276950,0.137406,0.276950,0.137406,0.276950
905,0.137406,0.276950,0.137406,0.276950,0.137406,0.276950,0.137406,0.276950,0.137406,0.276950,0.137406,0.276950
906,0.149326,0.276552,0.149326,0.276552,0.149326,0.276552,0.149326,0.276552,0.149326,0.276552,0.149326,0.276552
907,0.149326,0.276552,0.149326,0.276552,0.149326,0.276552,0.149326,0.276552,0.149326,0.276552,0.149326,0.276552
908,0.166350,0.276189,0.166350,0.276189,0.166350,0.276189,0.166350,0.276189,0.166350,0.276189,0.166350,0.276189
909,0.166350,0.276189,0.166350,0.276189,0.166350,0.276189,0.166350,0.276189,0.166350,0.276189,0.166350,0.276189
910,0.187246,0.275872,0.187246,0.275872,0.187246,0.275872,0.187246,0.275872,0.187246,0.275872,0.187246,0.275872
911,0.187246,0.275872,0.187246,0.275872,0.187246,0.275872,0.187246,0.275872,0.187246,0.275872,0.187246,0.275872
912,0.210704,0.275610,0.210704,0.275610,0.210704,0.275610,0.210704,0.275610,0.210704,0.275610,0.210704,0.275610
913,0.210704,0.275610,0.210704,0.275610,0.210704,0.275610,0.210704,0.275610,0.210704,0.275610,0.210704,0.275610
914,0.235513,0.275406,0.235513,0.275406,0.235513,0.275406,0.235513,0.275406,0.235513,0.275406,0.235513,0.275406
915,0.235513,0.275406,0.235513,0.275406,0.235513,0.275406,0.235513,0.275406,0.235513,0.275406,0.235513,0.275406
916,0.260675,0.275263,0.260675,0.275263,0.260675,0.275263,0.260675,0.275263,0.260675,0.275263,0.260675,0.275263
917,0.260675,0.275263,0.260675,0.275263,0.260675,0.275263,0.260675,0.275263,0.260675,0.275263,0.260675,0.275263
918,0.285423,0.275181,0.285423,0.275181,0.285423,0.275181,0.285423,0.275181,0.285423,0.275181,0.285423,0.275181
919,0.285423,0.275181,0.285423,0.275181,0.285423,0.275181,0.285423,0.275181,0.285423,0.275181,0.285423,0.275181
920,0.309276,0.275156,0.309276,0.275156,0.309276,0.275156,0.309276,0.275156,0.309276,0.275156,0.309276,0.275156
921,0.309276,0.275156,0.309276,0.275156,0.309276,0.275156,0.309276,0.275156,0.309276,0.275156,0.309276,0.275156
922,0.331903,0.275185,0.331903,0.275185,0.331903,0.275185,0.331903,0.275185,0.331903,0.275185,0.331903,0.275185
923,0.331903,0.275185,0.331903,0.275185,0.331903,0.275185,0.331903,0.275185,0.331903,0.275185,0.331903,0.275185
924,0.353015,0.275266,0.353015,0.275266,0.353015,0.275266,0.353015,0.275266,0.353015,0.275266,0.353015,0.275266
925,0.353015,0.275266,0.353015,0.275266,0.353015,0.275266,0.353015,0.275266,0.353015,0.275266,0.353015,0.275266
926,0.372358,0.275393,0.372358,0.275393,0.372358,0.275393,0.372358,0.275393,0.372358,0.275393,0.372358,0.275393
927,0.372358,0.275393,0.372358,0.275393,0.372358,0.275393,0.372358,0.275393,0.372358,0.275393,0.372358,0.275393
928,0.389695,0.275562,0.389695,0.275562,0.389695,0.275562,0.389695,0.275562,0.389695,0.275562,0.389695,0.275562
929,0.389695,0.275562,0.389695,0.275562,0.389695,0.275562,0.389695,0.275562,0.389695,0.275562,0.389695,0.275562
930,0.404774,0.275768,0.404774,0.275768,0.404774,0.275768,0.404774,0.275768,0.404774,0.275768,0.404774,0.275768
931,0.404774,0.275768,0.404774,0.275768,0.404774,0.275768,0.404774,0.275768,0.404774,0.275768,0.404774,0.275768
932,0.417257,0.276005,0.417257,0.276005,0.417257,0.276005,0.417257,0.276005,0.417257,0.276005,0.417257,0.276005
933,0.417257,0.276005,0.417257,0.276005,0.417257,0.276005,0.417257,0.276005,0.417257,0.276005,0.417257,0.276005
934,0.427667,0.276268,0.427667,0.276268,0.427667,0.276268,0.427667,0.276268,0.427667,0.276268,0.427667,0.276268
935,0.427667,0.276268,0.427667,0.276268,0.427667,0.276268,0.427667,0.276268,0.427667,0.276268,0.427667,0.276268
936,0.436282,0.276551,0.436282,0.276551,0.436282,0.276551,0.436282,0.276551,0.436282,0.276551,0.436282,0.276551
937,0.436282,0.276551,0.436282,0.276551,0.436282,0.276551,0.436282,0.276551,0.436282,0.276551,0.436282,0.276551
938,0.443059,0.276851,0.443059,0.276851,0.443059,0.276851,0.443059,0.276851,0.443059,0.276851,0.443059,0.276851
939,0.443059,0.276851,0.443059,0.276851,0.443059,0.276851,0.443059,0.276851,0.443059,0.276851,0.443059,0.276851
940,0.447977,0.277163,0.447977,0.277163,0.447977,0.277163,0.447977,0.277163,0.447977,0.277163,0.447977,0.277163
941,0.447977,0.277163,0.447977,0.277163,0.447977,0.277163,0.447977,0.277163,0.447977,0.277163,0.447977,0.277163
942,0.451037,0.277483,0.451037,0.277483,0.451037,0.277483,0.451037,0.277483,0.451037,0.277483,0.451037,0.277483
943,0.451037,0.277483,0.451037,0.277483,0.451037,0.277483,0.451037,0.277483,0.451037,0.277483,0.451037,0.277483
944,0.452257,0.277807,0.452257,0.277807,0.452257,0.277807,0.452257,0.277807,0.452257,0.277807,0.452257,0.277807
945,0.452257,0.277807,0.452257,0.277807,0.452257,0.277807,0.452257,0.277807,0.452257,0.277807,0.452257,0.277807
946,0.451672,0.278132,0.451672,0.278132,0.451672,0.278132,0.451672,0.278132,0.451672,0.278132,0.451672,0.278132
947,0.451672,0.278132,0.451672,0.278132,0.451672,0.278132,0.451672,0.278132,0.451672,0.278132,0.451672,0.278132
948,0.449331,0.278453,0.449331,0.278453,0.449331,0.278453,0.449331,0.278453,0.449331,0.278453,0.449331,0.278453
949,0.449331,0.278453,0.449331,0.278453,0.449331,0.278453,0.449331,0.278453,0.449331,0.278453,0.449331,0.278453
950,0.445299,0.278767,0.445299,0.278767,0.445299,0.278767,0.445299,0.278767,0.445299,0.278767,0.445299,0.278767
951,0.445299,0.278767,0.445299,0.278767,0.445299,0.278767,0.445299,0.278767,0.445299,0.278767,0.445299,0.278767
952,0.439648,0.279070,0.439648,0.279070,0.439648,0.279070,0.439648,0.279070,0.439648,0.279070,0.439648,0.279070
953,0.439648,0.279070,0.439648,0.279070,0.439648,0.279070,0.439648,0.279070,0.439648,0.279070,0.439648,0.279070
954,0.432464,0.279359,0.432464,0.279359,0.432464,0.279359,0.432464,0.279359,0.432464,0.279359,0.432464,0.279359
955,0.432464,0.279359,0.432464,0.279359,0.432464,0.279359,0.432464,0.279359,0.432464,0.279359,0.432464,0.279359
956,0.423838,0.279631,0.423838,0.279631,0.423838,0.279631,0.423838,0.279631,0.423838,0.279631,0.423838,0.279631
957,0.423838,0.279631,0.423838,0.279631,0.423838,0.279631,0.423838,0.279631,0.423838,0.279631,0.423838,0.279631
958,0.413892,0.279882,0.413892,0.279882,0.413892,0.279882,0.413892,0.279882,0.413892,0.279882,0.413892,0.279882
959,0.413892,0.279882,0.413892,0.279882,0.413892,0.279882,0.413892,0.279882,0.413892,0.279882,0.413892,0.279882
960,0.403669,0.280111,0.403669,0.280111,0.403669,0.280111,0.403669,0.280111,0.403669,0.280111,0.403669,0.280111
961,0.403669,0.280111,0.403669,0.280111,0.403669,0.280111,0.403669,0.280111,0.403669,0.280111,0.403669,0.280111
962,0.393070,0.280316,0.393070,0.280316,0.393070,0.280316,0.393070,0.280316,0.393070,0.280316,0.393070,0.280316
963,0.393070,0.280316,0.393070,0.280316,0.393070,0.280316,0.393070,0.280316,0.393070,0.280316,0.393070,0.280316
964,0.382090,0.280497,0.382090,0.280497,0.382090,0.280497,0.382090,0.280497,0.382090,0.280497,0.382090,0.280497
965,0.382090,0.280497,0.382090,0.280497,0.382090,0.280497,0.382090,0.280497,0.382090,0.280497,0.382090,0.280497
966,0.370783,0.280654,0.370783,0.280654,0.370783,0.280654,0.370783,0.280654,0.370783,0.280654,0.370783,0.280654
967,0.370783,0.280654,0.370783,0.280654,0.370783,0.280654,0.370783,0.280654,0.370783,0.280654,0.370783,0.280654
968,0.359240,0.280785,0.359240,0.280785,0.359240,0.280785,0.359240,0.280785,0.359240,0.280785,0.359240,0.280785
969,0.359240,0.280785,0.359240,0.280785,0.359240,0.280785,0.359240,0.280785,0.359240,0.280785,0.359240,0.280785
970,0.347581,0.280891,0.347581,0.280891,0.347581,0.280891,0.347581,0.280891,0.347581,0.280891,0.347581,0.280891
971,0.347581,0.280891,0.347581,0.280891,0.347581,0.280891,0.347581,0.280891,0.347581,0.280891,0.347581,0.280891
972,0.335945,0.280972,0.335945,0.280972,0.335945,0.280972,0.335945,0.280972,0.335945,0.280972,0.335945,0.280972
973,0.335945,0.280972,0.335945,0.280972,0.335945,0.280972,0.335945,0.280972,0.335945,0.280972,0.335945,0.280972
974,0.324489,0.281026,0.324489,0.281026,0.324489,0.281026,0.324489,0.281026,0.324489,0.281026,0.324489,0.281026
975,0.324489,0.281026,0.324489,0.281026,0.324489,0.281026,0.324489,0.281026,0.324489,0.281026,0.324489,0.281026
976,0.313378,0.281056,0.313378,0.281056,0.313378,0.281056,0.313378,0.281056,0.313378,0.281056,0.313378,0.281056
977,0.313378,0.281056,0.313378,0.281056,0.313378,0.281056,0.313378,0.281056,0.313378,0.281056,0.313378,0.281056
978,0.302765,0.281063,0.302765,0.281063,0.302765,0.281063,0.302765,0.281063,0.302765,0.281063,0.302765,0.281063
979,0.302765,0.281063,0.302765,0.281063,0.302765,0.281063,0.302765,0.281063,0.302765,0.281063,0.302765,0.281063
980,0.292783,0.281046,0.292783,0.281046,0.292783,0.281046,0.292783,0.281046,0.292783,0.281046,0.292783,0.281046
981,0.292783,0.281046,0.292783,0.281046,0.292783,0.281046,0.292783,0.281046,0.292783,0.281046,0.292783,0.281046
982,0.283511,0.281008,0.283511,0.281008,0.283511,0.281008,0.283511,0.281008,0.283511,0.281008,0.283511,0.281008
983,0.283511,0.281008,0.283511,0.281008,0.283511,0.281008,0.283511,0.281008,0.283511,0.281008,0.283511,0.281008
984,0.274975,0.280951,0.274975,0.280951,0.274975,0.280951,0.274975,0.280951,0.274975,0.280951,0.274975,0.280951
985,0.274975,0.280951,0.274975,0.280951,0.274975,0.280951,0.274975,0.280951,0.274975,0.280951,0.274975,0.280951
986,0.267155,0.280876,0.267155,0.280876,0.267155,0.280876,0.267155,0.280876,0.267155,0.280876,0.267155,0.280876
987,0.267155,0.280876,0.267155,0.280876,0.267155,0.280876,0.267155,0.280876,0.267155,0.280876,0.267155,0.280876
988,0.260022,0.280785,0.260022,0.280785,0.260022,0.280785,0.260022,0.280785,0.260022,0.280785,0.260022,0.280785
989,0.260022,0.280785,0.260022,0.280785,0.260022,0.280785,0.260022,0.280785,0.260022,0.280785,0.260022,0.280785
990,0.253565,0.280680,0.253565,0.280680,0.253565,0.280680,0.253565,0.280680,0.253565,0.280680,0.253565,0.280680
991,0.253565,0.280680,0.253565,0.280680,0.253565,0.280680,0.253565,0.280680,0.253565,0.280680,0.253565,0.280680
992,0.247810,0.280562,0.247810,0.280562,0.247810,0.280562,0.247810,0.280562,0.247810,0.280562,0.247810,0.280562
993,0.247810,0.280562,0.247810,0.280562,0.247810,0.280562,0.247810,0.280562,0.247810,0.280562,0.247810,0.280562
994,0.242968,0.280433,0.242968,0.280433,0.242968,0.280433,0.242968,0.280433,0.242968,0.280433,0.242968,0.280433
995,0.242968,0.280433,0.242968,0.280433,0.242968,0.280433,0.242968,0.280433,0.242968,0.280433,0.242968,0.280433
996,0.239199,0.280295,0.239199,0.280295,0.239199,0.280295,0.239199,0.280295,0.239199,0.280295,0.239199,0.280295
997,0.239199,0.280295,0.239199,0.280295,0.239199,0.280295,0.239199,0.280295,0.239199,0.280295,0.239199,0.280295
998,0.236611,0.280151,0.236611,0.280151,0.236611,0.280151,0.236611,0.280151,0.236611,0.280151,0.236611,0.280151
999,0.236611,0.280151,0.236611,0.280151,0.236611,0.280151,0.236611,0.280151,0.236611,0.280151,0.236611,0.280151
